"Day","Product title","Product tag","Product type","Total sales"
"2016-12-25","Forgotten Secret GEN1 BLK Beanie","Pre-Flight","Beanies",40
"2016-12-25","Forgotten Secret GEN1 BLK Beanie","black","Beanies",40
"2016-12-26","Forgotten Secret GEN1 Dad Hat","Pre-Flight","Dad Hats",25
"2016-12-26","Introvert GEN1 Beanie","Beanies","Beanies",20
"2016-12-26","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","Pre-Flight","Beanies",40
"2016-12-26","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2016-12-26","Forgotten Secret GEN1 Dad Hat","black","Dad Hats",25
"2016-12-26","Forgotten Secret GEN1 Dad Hat","OG","Dad Hats",25
"2016-12-26",,,,29.85
"2016-12-26","Oscuro Vision Quest GEN1 Beanie","black","Beanies",20
"2016-12-26","Oscuro Vision Quest GEN1 Beanie","beanie","Beanies",20
"2016-12-26","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","Balloon","Beanies",40
"2016-12-26","Forgotten Secret GEN1 Dad Hat","red","Dad Hats",25
"2016-12-26","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2016-12-26","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2016-12-26","Oscuro Vision Quest GEN1 Beanie","Pre-Flight","Beanies",20
"2016-12-26","Oscuro Vision Quest GEN1 Beanie","red","Beanies",20
"2016-12-26","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2016-12-26","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","Beanies","Beanies",40
"2016-12-26","Oscuro Vision Quest GEN1 Beanie","Balloon","Beanies",20
"2016-12-26","Oscuro Vision Quest GEN1 Beanie","Beanies","Beanies",20
"2016-12-26","Forgotten Secret GEN1 Dad Hat","Balloon","Dad Hats",25
"2016-12-26","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","neanie","Beanies",40
"2016-12-26","Forgotten Secret GEN1 Dad Hat","forgotten","Dad Hats",25
"2016-12-26","Forgotten Secret GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2016-12-26","Granate Vision Quest GEN1 Beanie","Pre-Flight","Beanies",20
"2016-12-26","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","gray","Beanies",40
"2016-12-26","Granate Vision Quest GEN1 Beanie","Beanies","Beanies",20
"2016-12-26","Forgotten Secret GEN1 Dad Hat","secret","Dad Hats",25
"2016-12-27","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","Balloon","Beanies",61.68
"2016-12-27","King of the Autumn GEN1 Dad Hat","King of the Autumn","Dad Hats",50
"2016-12-27","Lamont Dad GEN1 Hat","black","Dad Hats",102.09
"2016-12-27","Vision Quest GEN1 Dad Hat","moon","Dad Hats",25
"2016-12-27","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",55
"2016-12-27","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","Pre-Flight","Beanies",61.68
"2016-12-27","Vision Quest GEN1 Dad Hat","Pre-Flight","Dad Hats",25
"2016-12-27","Ellis GEN1 Dad Hat","blue","Dad Hats",25
"2016-12-27","King of the Autumn GEN1 Dad Hat","black","Dad Hats",50
"2016-12-27","Ellis GEN1 Dad Hat","Pre-Flight","Dad Hats",25
"2016-12-27","Lamont Dad GEN1 Hat","floater","Dad Hats",102.09
"2016-12-27","Vision Quest GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2016-12-27","Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2016-12-27","King of the Autumn GEN1 Dad Hat","skull","Dad Hats",50
"2016-12-27","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","gray","Beanies",61.68
"2016-12-27","King of the Autumn GEN1 Dad Hat","Dad Hats","Dad Hats",50
"2016-12-27","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",55
"2016-12-27","Ellis GEN1 Dad Hat","ellis","Dad Hats",25
"2016-12-27",,,,69.65
"2016-12-27","Introvert GEN1 Beanie","Beanies","Beanies",40
"2016-12-27","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","neanie","Beanies",61.68
"2016-12-27","King of the Autumn GEN1 Dad Hat","king","Dad Hats",50
"2016-12-27","Lamont Dad GEN1 Hat","japanese","Dad Hats",102.09
"2016-12-27","Forgotten Secret  White Seam Gris Beanie [Out for the Season]","Beanies","Beanies",61.68
"2016-12-27","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",102.09
"2016-12-27","Ellis GEN1 Dad Hat","black","Dad Hats",25
"2016-12-28",,,,0
"2016-12-29",,,,0
"2016-12-30",,,,0
"2016-12-30","King of the Autumn GEN1 Dad Hat","black","Dad Hats",27.09
"2016-12-30","King of the Autumn GEN1 Dad Hat","King of the Autumn","Dad Hats",27.09
"2016-12-30","King of the Autumn GEN1 Dad Hat","skull","Dad Hats",27.09
"2016-12-30","King of the Autumn GEN1 Dad Hat","Dad Hats","Dad Hats",27.09
"2016-12-30","King of the Autumn GEN1 Dad Hat","king","Dad Hats",27.09
"2016-12-31",,,,19.9
"2016-12-31","Prestige GEN1 Dad Hat","hat","Dad Hats",25
"2016-12-31","Ellis GEN1 Dad Hat","ellis","Dad Hats",25
"2016-12-31","Lamont Dad GEN1 Hat","black","Dad Hats",27.09
"2016-12-31","Prestige GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2016-12-31","Ellis GEN1 Dad Hat","black","Dad Hats",25
"2016-12-31","Prestige GEN1 Dad Hat","Pre-Flight","Dad Hats",25
"2016-12-31","Prestige GEN1 Dad Hat","Hats","Dad Hats",25
"2016-12-31","Lamont Dad GEN1 Hat","japanese","Dad Hats",27.09
"2016-12-31","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",27.09
"2016-12-31","Lamont Dad GEN1 Hat","floater","Dad Hats",27.09
"2016-12-31","Ellis GEN1 Dad Hat","Pre-Flight","Dad Hats",25
"2016-12-31","Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2016-12-31","Prestige GEN1 Dad Hat","dad hat","Dad Hats",25
"2016-12-31","Ellis GEN1 Dad Hat","blue","Dad Hats",25
"2017-01-01",,,,0
"2017-01-02","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2017-01-02","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2017-01-02","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2017-01-02","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2017-01-02",,,,0
"2017-01-03","Oscuro Vision Quest GEN1 Beanie","Pre-Flight","Beanies",21.68
"2017-01-03","Oscuro Vision Quest GEN1 Beanie","black","Beanies",21.68
"2017-01-03","Oscuro Vision Quest GEN1 Beanie","beanie","Beanies",21.68
"2017-01-03",,,,0
"2017-01-03","Oscuro Vision Quest GEN1 Beanie","red","Beanies",21.68
"2017-01-03","Oscuro Vision Quest GEN1 Beanie","Balloon","Beanies",21.68
"2017-01-03","Oscuro Vision Quest GEN1 Beanie","Beanies","Beanies",21.68
"2017-01-04",,,,0
"2017-01-05",,,,0
"2017-01-06",,,,0
"2017-01-07",,,,0
"2017-01-08",,,,9.95
"2017-01-08","Lamont Dad GEN1 Hat","japanese","Dad Hats",27.09
"2017-01-08","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",27.09
"2017-01-08","Lamont Dad GEN1 Hat","floater","Dad Hats",27.09
"2017-01-08","Lamont Dad GEN1 Hat","black","Dad Hats",27.09
"2017-01-09",,,,0
"2017-01-10","Forgotten Secret GEN1 BLK Beanie","Pre-Flight","Beanies",21.68
"2017-01-10","Forgotten Secret GEN1 BLK Beanie","Beanies","Beanies",21.68
"2017-01-10","Granate Vision Quest GEN1 Beanie","Pre-Flight","Beanies",21.68
"2017-01-10","Forgotten Secret GEN1 BLK Beanie","Balloon","Beanies",21.68
"2017-01-10","Granate Vision Quest GEN1 Beanie","Beanies","Beanies",21.68
"2017-01-10","Forgotten Secret GEN1 BLK Beanie","beanie","Beanies",21.68
"2017-01-10",,,,0
"2017-01-10","Forgotten Secret GEN1 BLK Beanie","black","Beanies",21.68
"2017-01-10","Forgotten Secret GEN1 BLK Beanie","red","Beanies",21.68
"2017-01-11",,,,0
"2017-01-12",,,,0
"2017-01-13","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2017-01-13","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2017-01-13","Prestige GEN1 Dad Hat","Hats","Dad Hats",25
"2017-01-13","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",25
"2017-01-13","Prestige GEN1 Dad Hat","Pre-Flight","Dad Hats",25
"2017-01-13","Prestige GEN1 Dad Hat","dad hat","Dad Hats",25
"2017-01-13","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2017-01-13","Prestige GEN1 Dad Hat","hat","Dad Hats",25
"2017-01-13","Prestige GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2017-01-13","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2017-01-13","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2017-01-13",,,,9.95
"2017-01-14",,,,0
"2017-01-15",,,,0
"2017-01-16",,,,0
"2017-01-17",,,,0
"2017-01-18","Wisdom GEN1 Dad Hat","Balloon","Dad Hats",27.09
"2017-01-18","Wisdom GEN1 Dad Hat","Dad Hats","Dad Hats",27.09
"2017-01-18","Vision Quest GEN1 Dad Hat","Dad Hats","Dad Hats",30
"2017-01-18","Wisdom GEN1 Dad Hat","Pre-Flight","Dad Hats",27.09
"2017-01-18",,,,9.95
"2017-01-18","Vision Quest GEN1 Dad Hat","Pre-Flight","Dad Hats",30
"2017-01-18","Vision Quest GEN1 Dad Hat","moon","Dad Hats",30
"2017-01-19",,,,0
"2017-01-20",,,,0
"2017-01-21",,,,0
"2017-01-22",,,,0
"2017-01-23",,,,0
"2017-01-24",,,,0
"2017-01-25",,,,0
"2017-01-26",,,,0
"2017-01-27",,,,0
"2017-01-28",,,,0
"2017-01-29",,,,0
"2017-01-30",,,,9.95
"2017-01-30","Lamont Dad GEN1 Hat","black","Dad Hats",27.22
"2017-01-30","Lamont Dad GEN1 Hat","floater","Dad Hats",27.22
"2017-01-30","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",27.22
"2017-01-30","Lamont Dad GEN1 Hat","japanese","Dad Hats",27.22
"2017-01-31","King of the Autumn GEN1 Dad Hat","black","Dad Hats",32.66
"2017-01-31","King of the Autumn GEN1 Dad Hat","king","Dad Hats",32.66
"2017-01-31","King of the Autumn GEN1 Dad Hat","King of the Autumn","Dad Hats",32.66
"2017-01-31",,,,0
"2017-01-31","King of the Autumn GEN1 Dad Hat","Dad Hats","Dad Hats",32.66
"2017-01-31","King of the Autumn GEN1 Dad Hat","skull","Dad Hats",32.66
"2017-02-01",,,,0
"2017-02-02",,,,0
"2017-02-03",,,,0
"2017-02-04",,,,0
"2017-02-05",,,,0
"2017-02-06",,,,0
"2017-02-07","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2017-02-07","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2017-02-07","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2017-02-07",,,,9.95
"2017-02-07","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2017-02-08",,,,0
"2017-02-09","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",25
"2017-02-09","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",25
"2017-02-09",,,,9.95
"2017-02-10","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2017-02-10",,,,9.95
"2017-02-10","Vision Quest White Seam Gris Beanie  [Out for the Season]","Beanies","Beanies",20
"2017-02-10","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2017-02-10","Vision Quest White Seam Gris Beanie  [Out for the Season]","Pre-Flight","Beanies",20
"2017-02-10","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2017-02-10","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2017-02-11",,,,0
"2017-02-12",,,,0
"2017-02-13",,,,0
"2017-02-14",,,,0
"2017-02-15",,,,0
"2017-02-16",,,,0
"2017-02-17",,,,0
"2017-02-18","Forgotten Secret GEN1 BLK Beanie","Balloon","Beanies",21.68
"2017-02-18","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2017-02-18","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2017-02-18","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",55
"2017-02-18","Forgotten Secret GEN1 BLK Beanie","Beanies","Beanies",21.68
"2017-02-18",,,,19.9
"2017-02-18","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2017-02-18","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",55
"2017-02-18","Forgotten Secret GEN1 BLK Beanie","red","Beanies",21.68
"2017-02-18","Forgotten Secret GEN1 BLK Beanie","black","Beanies",21.68
"2017-02-18","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2017-02-18","Forgotten Secret GEN1 BLK Beanie","beanie","Beanies",21.68
"2017-02-18","Forgotten Secret GEN1 BLK Beanie","Pre-Flight","Beanies",21.68
"2017-02-19","Lamont Dad GEN1 Hat","black","Dad Hats",25
"2017-02-19","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",25
"2017-02-19","Lamont Dad GEN1 Hat","japanese","Dad Hats",25
"2017-02-19",,,,9.95
"2017-02-19","Lamont Dad GEN1 Hat","floater","Dad Hats",25
"2017-02-20",,,,0
"2017-02-21",,,,0
"2017-02-22",,,,0
"2017-02-23",,,,0
"2017-02-24",,,,0
"2017-02-25","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",27.09
"2017-02-25","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",27.09
"2017-02-25",,,,9.95
"2017-02-26","Forgotten Secret GEN1 BLK Beanie","Balloon","Beanies",21.73
"2017-02-26","Forgotten Secret GEN1 BLK Beanie","Beanies","Beanies",21.73
"2017-02-26","Forgotten Secret GEN1 BLK Beanie","red","Beanies",21.73
"2017-02-26","Forgotten Secret GEN1 BLK Beanie","black","Beanies",21.73
"2017-02-26",,,,9.95
"2017-02-26","Forgotten Secret GEN1 BLK Beanie","beanie","Beanies",21.73
"2017-02-26","Forgotten Secret GEN1 BLK Beanie","Pre-Flight","Beanies",21.73
"2017-02-27","Ellis GEN1 Dad Hat","Pre-Flight","Dad Hats",22.99
"2017-02-27","Granate Vision Quest GEN1 Beanie","Pre-Flight","Beanies",16.25
"2017-02-27","Lamont Dad GEN1 Hat","floater","Dad Hats",22.99
"2017-02-27","Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",22.99
"2017-02-27","Forgotten Secret GEN1 BLK Beanie","Beanies","Beanies",16.25
"2017-02-27","Ellis GEN1 Dad Hat","blue","Dad Hats",22.99
"2017-02-27","Forgotten Secret GEN1 BLK Beanie","Pre-Flight","Beanies",16.25
"2017-02-27",,,,9.95
"2017-02-27","Forgotten Secret GEN1 BLK Beanie","Balloon","Beanies",16.25
"2017-02-27","Lamont Dad GEN1 Hat","japanese","Dad Hats",22.99
"2017-02-27","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",22.99
"2017-02-27","Ellis GEN1 Dad Hat","ellis","Dad Hats",22.99
"2017-02-27","Granate Vision Quest GEN1 Beanie","Beanies","Beanies",16.25
"2017-02-27","Lamont Dad GEN1 Hat","black","Dad Hats",22.99
"2017-02-27","Forgotten Secret GEN1 BLK Beanie","beanie","Beanies",16.25
"2017-02-27","Forgotten Secret GEN1 BLK Beanie","black","Beanies",16.25
"2017-02-27","Forgotten Secret GEN1 BLK Beanie","red","Beanies",16.25
"2017-02-27","Ellis GEN1 Dad Hat","black","Dad Hats",22.99
"2017-02-28","Lamont Beanie GEN1","black","Beanies",32.64
"2017-02-28","Ellis GEN1 Dad Hat","ellis","Dad Hats",22.99
"2017-02-28","Vision Quest GEN1 Dad Hat","Dad Hats","Dad Hats",22.99
"2017-02-28","Lamont Beanie GEN1","Beanie","Beanies",32.64
"2017-02-28","Ellis GEN1 Dad Hat","black","Dad Hats",22.99
"2017-02-28","Lamont Beanie GEN1","Beanies","Beanies",32.64
"2017-02-28","Vision Quest GEN1 Dad Hat","moon","Dad Hats",22.99
"2017-02-28",,,,29.85
"2017-02-28","Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",22.99
"2017-02-28","Ellis GEN1 Dad Hat","Pre-Flight","Dad Hats",22.99
"2017-02-28","Ellis GEN1 Dad Hat","blue","Dad Hats",22.99
"2017-02-28","Vision Quest GEN1 Dad Hat","Pre-Flight","Dad Hats",22.99
"2017-03-01","Prestige GEN1 Dad Hat","dad hat","Dad Hats",22.99
"2017-03-01","Lamont Dad GEN1 Hat","floater","Dad Hats",68.97
"2017-03-01","Lamont Dad GEN1 Hat","japanese","Dad Hats",68.97
"2017-03-01","Lamont Dad GEN1 Hat","Dad Hats","Dad Hats",68.97
"2017-03-01","Vision Quest GEN1 Dad Hat","Pre-Flight","Dad Hats",22.99
"2017-03-01","Prestige GEN1 Dad Hat","Hats","Dad Hats",22.99
"2017-03-01","Prestige GEN1 Dad Hat","Pre-Flight","Dad Hats",22.99
"2017-03-01","Vision Quest White Seam Gris Beanie  [Out for the Season]","Beanies","Beanies",14.99
"2017-03-01","Prestige GEN1 Dad Hat","Dad Hats","Dad Hats",22.99
"2017-03-01","Lamont Dad GEN1 Hat","black","Dad Hats",68.97
"2017-03-01","Vision Quest GEN1 Dad Hat","Dad Hats","Dad Hats",22.99
"2017-03-01","Vision Quest GEN1 Dad Hat","moon","Dad Hats",22.99
"2017-03-01","Vision Quest White Seam Gris Beanie  [Out for the Season]","Pre-Flight","Beanies",14.99
"2017-03-01","Prestige GEN1 Dad Hat","hat","Dad Hats",22.99
"2017-03-01",,,,19.9
"2017-03-02",,,,0
"2017-03-03",,,,0
"2017-03-04","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",18.99
"2017-03-04",,,,9.95
"2017-03-04","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",18.99
"2017-03-05",,,,0
"2017-03-06","Vision Quest GEN1 Dad Hat","moon","Dad Hats",22.99
"2017-03-06","Vision Quest GEN1 Dad Hat","Dad Hats","Dad Hats",22.99
"2017-03-06","Vision Quest GEN1 Dad Hat","Pre-Flight","Dad Hats",22.99
"2017-03-06",,,,0
"2017-03-07",,,,0
"2017-03-08","King of the Autumn GEN1 Dad Hat","king","Dad Hats",20.67
"2017-03-08","Forgotten Secret GEN1 BLK Beanie","Beanies","Beanies",16.32
"2017-03-08","Forgotten Secret GEN1 Dad Hat","red","Dad Hats",30.47
"2017-03-08","Prestige GEN1 Dad Hat","dad hat","Dad Hats",25.03
"2017-03-08","Forgotten Secret GEN1 Dad Hat","OG","Dad Hats",30.47
"2017-03-08","Forgotten Secret GEN1 Dad Hat","black","Dad Hats",30.47
"2017-03-08","Forgotten Secret GEN1 BLK Beanie","Balloon","Beanies",16.32
"2017-03-08","King of the Autumn GEN1 Dad Hat","skull","Dad Hats",20.67
"2017-03-08","Prestige GEN1 Dad Hat","Pre-Flight","Dad Hats",25.03
"2017-03-08","Forgotten Secret GEN1 Dad Hat","Pre-Flight","Dad Hats",30.47
"2017-03-08","Badge of the King GEN1 Dad Hat","Dad Hats","Dad Hats",26.12
"2017-03-08","King of the Autumn GEN1 Dad Hat","Dad Hats","Dad Hats",20.67
"2017-03-08","Prestige GEN1 Dad Hat","Hats","Dad Hats",25.03
"2017-03-08","Prestige GEN1 Dad Hat","Dad Hats","Dad Hats",25.03
"2017-03-08","Forgotten Secret GEN1 BLK Beanie","Pre-Flight","Beanies",16.32
"2017-03-08",,,,9.95
"2017-03-08","Forgotten Secret GEN1 BLK Beanie","beanie","Beanies",16.32
"2017-03-08","King of the Autumn GEN1 Dad Hat","King of the Autumn","Dad Hats",20.67
"2017-03-08","Forgotten Secret GEN1 Dad Hat","secret","Dad Hats",30.47
"2017-03-08","Granate Vision Quest GEN1 Beanie","Beanies","Beanies",16.32
"2017-03-08","Forgotten Secret GEN1 Dad Hat","Balloon","Dad Hats",30.47
"2017-03-08","King of the Autumn GEN1 Dad Hat","black","Dad Hats",20.67
"2017-03-08","Forgotten Secret GEN1 Dad Hat","forgotten","Dad Hats",30.47
"2017-03-08","Forgotten Secret GEN1 Dad Hat","Dad Hats","Dad Hats",30.47
"2017-03-08","Badge of the King GEN1 Dad Hat","King of the Autumn","Dad Hats",26.12
"2017-03-08","Prestige GEN1 Dad Hat","hat","Dad Hats",25.03
"2017-03-08","Forgotten Secret GEN1 BLK Beanie","black","Beanies",16.32
"2017-03-08","Granate Vision Quest GEN1 Beanie","Pre-Flight","Beanies",16.32
"2017-03-08","Forgotten Secret GEN1 BLK Beanie","red","Beanies",16.32
"2017-03-09",,,,0
"2017-03-10",,,,0
"2017-03-11",,,,0
"2017-03-12",,,,0
"2017-03-13",,,,0
"2017-03-14",,,,0
"2017-03-15",,,,0
"2017-03-16",,,,0
"2017-03-17",,,,0
"2017-03-18",,,,0
"2017-03-19",,,,0
"2017-03-20",,,,0
"2017-03-21",,,,0
"2017-03-22",,,,0
"2017-03-23",,,,0
"2017-03-24",,,,0
"2017-03-25",,,,0
"2017-03-26",,,,0
"2017-03-27",,,,0
"2017-03-28",,,,0
"2017-03-29",,,,0
"2017-03-30",,,,0
"2017-03-31",,,,0
"2017-04-01",,,,0
"2017-04-02",,,,0
"2017-04-03",,,,0
"2017-04-04",,,,0
"2017-04-05",,,,0
"2017-04-06",,,,0
"2017-04-07",,,,0
"2017-04-08",,,,0
"2017-04-09",,,,0
"2017-04-10",,,,0
"2017-04-11","Lone Sailor GEN1 Tee","sailor","Shirt",19.19
"2017-04-11","Lone Sailor GEN1 Tee","shirt","Shirt",19.19
"2017-04-11","Astro GEN1 T-Shirt","astronaut","Shirt",65.29
"2017-04-11","Lone Sailor GEN1 Tee","lost","Shirt",19.19
"2017-04-11",,,,20.95
"2017-04-11","Astro GEN1 T-Shirt","Balloon","Shirt",65.29
"2017-04-11","Lone Sailor GEN1 Tee","astronaut","Shirt",19.19
"2017-04-11","Astro GEN1 T-Shirt","shirt","Shirt",65.29
"2017-04-11","Lone Sailor GEN1 Tee","one","Shirt",19.19
"2017-04-11","Lone Sailor GEN1 Tee","lone","Shirt",19.19
"2017-04-11","Lone Sailor GEN1 Tee","Balloon","Shirt",19.19
"2017-04-12",,,,20.15
"2017-04-12","Astro GEN1 T-Shirt","shirt","Shirt",72.09
"2017-04-12","Astro GEN1 T-Shirt","Balloon","Shirt",72.09
"2017-04-12","Astro GEN1 T-Shirt","astronaut","Shirt",72.09
"2017-04-13",,,,0
"2017-04-14",,,,0
"2017-04-15",,,,0
"2017-04-16",,,,0
"2017-04-17",,,,0
"2017-04-18",,,,0
"2017-04-19",,,,0
"2017-04-20",,,,0
"2017-04-21",,,,0
"2017-04-22",,,,0
"2017-04-23",,,,0
"2017-04-24",,,,0
"2017-04-25","Lone Sailor GEN1 Tee","lone","Shirt",23.99
"2017-04-25","Lone Sailor GEN1 Tee","one","Shirt",23.99
"2017-04-25",,,,7.25
"2017-04-25","Lone Sailor GEN1 Tee","Balloon","Shirt",23.99
"2017-04-25","Lone Sailor GEN1 Tee","lost","Shirt",23.99
"2017-04-25","Lone Sailor GEN1 Tee","sailor","Shirt",23.99
"2017-04-25","Lone Sailor GEN1 Tee","shirt","Shirt",23.99
"2017-04-25","Lone Sailor GEN1 Tee","astronaut","Shirt",23.99
"2017-04-26",,,,0
"2017-04-27",,,,0
"2017-04-28",,,,0
"2017-04-29",,,,0
"2017-04-30",,,,0
"2017-05-01",,,,0
"2017-05-02",,,,0
"2017-05-03",,,,0
"2017-05-04",,,,0
"2017-05-05",,,,0
"2017-05-06",,,,0
"2017-05-07",,,,0
"2017-05-08",,,,0
"2017-05-09",,,,0
"2017-05-10",,,,0
"2017-05-11",,,,0
"2017-05-12","Lone Sailor GEN1 Tee","one","Shirt",132.3
"2017-05-12","Lone Sailor GEN1 Tee","lone","Shirt",132.3
"2017-05-12","Lone Sailor GEN1 Tee","astronaut","Shirt",132.3
"2017-05-12","Lone Sailor GEN1 Tee","Balloon","Shirt",132.3
"2017-05-12","Lone Sailor GEN1 Tee","lost","Shirt",132.3
"2017-05-12",,,,7.38
"2017-05-12","Lone Sailor GEN1 Tee","shirt","Shirt",132.3
"2017-05-12","Lone Sailor GEN1 Tee","sailor","Shirt",132.3
"2017-05-13",,,,0
"2017-05-14","Azul Ellis GEN2 Dad Hat","blue","Dad Hats",18.99
"2017-05-14","Azul Ellis GEN2 Dad Hat","black","Dad Hats",18.99
"2017-05-14","Ellis GEN1 Dad Hat","blue","Dad Hats",18.99
"2017-05-14","Azul Ellis GEN2 Dad Hat","Pre-Flight","Dad Hats",18.99
"2017-05-14","Azul Ellis GEN2 Dad Hat","ellis","Dad Hats",18.99
"2017-05-14",,,,10.28
"2017-05-14","Ellis GEN1 Dad Hat","Balloon","Dad Hats",18.99
"2017-05-14","Ellis GEN1 Dad Hat","ellis","Dad Hats",18.99
"2017-05-14","Ellis GEN1 Dad Hat","Dad Hats","Dad Hats",18.99
"2017-05-14","Ellis GEN1 Dad Hat","white","Dad Hats",18.99
"2017-05-14","Ellis GEN1 Dad Hat","Pre-Flight","Dad Hats",18.99
"2017-05-14","Ellis GEN1 Dad Hat","black","Dad Hats",18.99
"2017-05-14","Azul Ellis GEN2 Dad Hat","Dad Hats","Dad Hats",18.99
"2017-05-15",,,,0
"2017-05-16",,,,0
"2017-05-17",,,,0
"2017-05-18",,,,0
"2017-05-19",,,,0
"2017-05-20",,,,0
"2017-05-21",,,,0
"2017-05-22",,,,0
"2017-05-23",,,,0
"2017-05-24",,,,0
"2017-05-25",,,,0
"2017-05-26",,,,0
"2017-05-27",,,,0
"2017-05-28","Granate Ellis GEN1 Dad Hat","maroon","Dad Hats",20.58
"2017-05-28","Granate Ellis GEN1 Dad Hat","floater","Dad Hats",20.58
"2017-05-28","Granate Ellis GEN1 Dad Hat","dad hat","Dad Hats",20.58
"2017-05-28","Granate Ellis GEN1 Dad Hat","Balloon","Dad Hats",20.58
"2017-05-28","Granate Ellis GEN1 Dad Hat","ellis","Dad Hats",20.58
"2017-05-29",,,,0
"2017-05-30",,,,0
"2017-05-31","Granate Ellis GEN1 Dad Hat","maroon","Dad Hats",15.19
"2017-05-31","Astro GEN1 T-Shirt","astronaut","Shirt",19.2
"2017-05-31","Granate Ellis GEN1 Dad Hat","ellis","Dad Hats",15.19
"2017-05-31","Astro GEN1 T-Shirt","shirt","Shirt",19.2
"2017-05-31","Granate Ellis GEN1 Dad Hat","floater","Dad Hats",15.19
"2017-05-31","Las Riveras GEN1 White/Blue Boxing Gloves","Gloves","Gloves",150
"2017-05-31","Las Riveras GEN1 White/Blue Boxing Gloves","Boxing","Gloves",150
"2017-05-31","Astro GEN1 T-Shirt","Balloon","Shirt",19.2
"2017-05-31","Las Riveras GEN1 White/Blue Boxing Gloves","box","Gloves",150
"2017-05-31",,,,15.4
"2017-05-31","Granate Ellis GEN1 Dad Hat","dad hat","Dad Hats",15.19
"2017-05-31","Granate Ellis GEN1 Dad Hat","Balloon","Dad Hats",15.19
"2017-05-31","Las Riveras GEN1 White/Blue Boxing Gloves","Pre-Flight","Gloves",150
"2017-05-31","Las Riveras GEN1 White/Blue Boxing Gloves","Boxing Gloves","Gloves",150
"2017-05-31","Las Riveras GEN1 White/Blue Boxing Gloves","Boxing Glovves","Gloves",150
"2017-06-01",,,,0
"2017-06-02",,,,0
"2017-06-03",,,,0
"2017-06-04",,,,0
"2017-06-05",,,,0
"2017-06-06",,,,0
"2017-06-07",,,,0
"2017-06-08",,,,0
"2017-06-09",,,,0
"2017-06-10",,,,0
